-1152188.89043210796080529690,-109412527.82216030359268188477,-1455835.78918511862866580486
2029314.87189938034862279892,-109362933.04687683284282684326,-1648459.10370462690480053425
5191266.23416851833462715149,-109190283.86408606171607971191,-1836392.75659847864881157875
8322437.10638623405247926712,-108900408.42314438521862030029,-2018586.37780276662670075893
11413270.52818502113223075867,-108501219.74300871789455413818,-2194259.51919396687299013138
14456326.46537373028695583344,-108002238.36243371665477752686,-2362941.59435700811445713043
17446597.74970921501517295837,-107414020.00431804358959197998,-2524492.83125415910035371780
20381676.83017611131072044373,-106747523.44847078621387481689,-2679104.95464139524847269058
23261763.18133005499839782715,-106013457.48270073533058166504,-2827281.56200495082885026932
26089511.01615031808614730835,-105221647.08656756579875946045,-2969799.40594334760680794716
28869726.77436472102999687195,-104380457.81635954976081848145,-3107652.97044940013438463211
31608935.09803093597292900085,-103496313.77682554721832275391,-3241985.75620203511789441109
34314840.09579634666442871094,-102573338.80529211461544036865,-3374012.50753925833851099014
36995715.13805159181356430054,-101613142.91144835948944091797,-3504937.17094553308561444283
39659758.82092153280973434448,-100614767.07763957977294921875,-3635871.63739366922527551651
42314456.81727438420057296753,-99574789.77994491159915924072,-3767760.27256463887169957161
44965988.96971192210912704468,-98487588.63904814422130584717,-3901314.88281131023541092873
47618718.19616619497537612915,-97345741.06415033340454101562,-4036964.12264370219781994820
50274792.74458009749650955200,-96140539.20015208423137664795,-4174820.46099060727283358574
52933886.35886334627866744995,-94862587.45422877371311187744,-4314666.74320067930966615677
55593092.43295774608850479126,-93502445.79546113312244415283,-4455963.18013905826956033707
58246978.75541678816080093384,-92051279.20302854478359222412,-4597874.33898399397730827332
60887799.56626206636428833008,-90501473.25799418985843658447,-4739314.47974359244108200073
63505851.96886411309242248535,-88847177.95431779325008392334,-4879008.45280013047158718109
66089954.85764999687671661377,-87084746.21842196583747863770,-5015564.41538530308753252029
68628020.98396955430507659912,-85213040.10189263522624969482,-5147553.89769201166927814484
71107687.05120815336704254150,-83233585.75036808848381042480,-5273594.29707282502204179764
73516963.15880493819713592529,-81150567.55268053710460662842,-5392428.72928593400865793228
75844861.72291466593742370605,-78970661.76568970084190368652,-5502998.32822061795741319656
78081967.26238228380680084229,-76702719.78349480032920837402,-5604502.54997030645608901978
80220912.07489897310733795166,-74357320.46740466356277465820,-5696443.77495493274182081223
82256728.61598022282123565674,-71946219.00632868707180023193,-5778653.46762884687632322311
84187056.97671142220497131348,-69481726.14066103100776672363,-5851298.28773534670472145081
86012194.76851081848144531250,-66976055.86482208222150802612,-5914865.78029042854905128479
87734986.41620443761348724365,-64440681.66095303744077682495,-5970130.52763490751385688782
89360558.73818330466747283936,-61885740.78966218233108520508,-6018102.84870545845478773117
90895919.14667727053165435791,-59319523.20558776706457138062,-6059963.20421005506068468094
92349441.25061589479446411133,-56748076.45784648507833480835,-6096986.34560746327042579651
93730269.56835836172103881836,-54174950.79856462031602859497,-6130459.87659783288836479187
95047680.03176394104957580566,-51601100.09567815810441970825,-6161602.23942444659769535065
96310435.68062722682952880859,-49024944.55976975709199905396,-6191485.17352860700339078903
97526177.24024634063243865967,-46442591.33862478286027908325,-6220965.41882219910621643066
98700886.12676726281642913818,-43848199.31992046535015106201,-6250629.86698171775788068771
99838452.96707561612129211426,-41234465.60955730825662612915,-6280757.53671640623360872269
100940378.22666239738464355469,-38593203.66645216196775436401,-6311300.71382801514118909836
102005623.40952333807945251465,-35915977.43470566719770431519,-6341886.41773970052599906921
103030622.02884861826896667480,-33194752.36788903549313545227,-6371838.10556341707706451416
104009449.71604698896408081055,-30422523.19978355616331100464,-6400216.27963891066610813141
104934143.04329673945903778076,-27593879.74524182081222534180,-6425875.50140838045626878738
105795147.48375312983989715576,-24705475.82599964737892150879,-6447534.30504074320197105408
106581866.98671913146972656250,-21756372.37480111047625541687,-6463853.71048867143690586090
107283281.39139616489410400391,-18748233.51053815707564353943,-6473519.50647953059524297714
107888593.72697833180427551270,-15685363.42114637792110443115,-6475323.24186146259307861328
108387867.60573758184909820557,-12574581.68335561268031597137,-6468236.94302670471370220184
108772615.52263681590557098389,-9424944.58666550926864147186,-6451476.96093700826168060303
109036301.89255559444427490234,-6247329.50170801021158695221,-6424553.01984562352299690247
109174729.89879696071147918701,-3053907.75772135192528367043,-6387299.45001924037933349609
109186288.37164424359798431396,142461.64806768356356769800,-6339886.68261521216481924057
109072043.52379104495048522949,3328880.31668970827013254166,-6282812.29894909355789422989
108835669.91092662513256072998,6493060.91512356139719486237,-6216872.18400789052248001099
108483224.87365397810935974121,9623939.93633360788226127625,-6143113.55785738490521907806
108022780.34294223785400390625,12712215.16272175498306751251,-6062772.77327151596546173096
107463934.66330927610397338867,15750774.87657198309898376465,-5977201.70490578282624483109
106817234.46624211966991424561,18734992.52095386385917663574,-5887787.25700078718364238739
106093542.15710048377513885498,21662868.79208388552069664001,-5795868.93977330997586250305
105303387.92165890336036682129,24535012.53011750057339668274,-5702659.58329551480710506439
104456346.10788765549659729004,27354461.69233160093426704407,-5609174.06448127329349517822
103560474.33614040911197662354,30126355.53058983385562896729,-5516170.42967579420655965805
102621849.82902847230434417725,32857478.24863265454769134521,-5424107.03261661250144243240
101644231.46851536631584167480,35555702.32099008560180664062,-5333118.32212376501411199570
100628868.35025548934936523438,38229365.82778918743133544922,-5243010.76640445087105035782
99574466.58993981778621673584,40886622.21869379281997680664,-5153279.16191468201577663422
98477316.39800646901130676270,43534802.61497939378023147583,-5063142.32052511628717184067
97331571.57661841809749603271,46179829.98697471618652343750,-4971595.93644668720662593842
96129664.21302732825279235840,48825721.35228695720434188843,-4877479.37733224406838417053
94862829.02337504923343658447,51474208.72470171749591827393,-4779552.28721118252724409103
93521705.05245718359947204590,54124502.23759123682975769043,-4676576.28514072392135858536
92096977.67316815257072448730,56773210.11851913481950759888,-4567396.72981508914381265640
90580021.34719048440456390381,59414420.54159825295209884644,-4451019.51615590322762727737
88963503.55868989229202270508,62039940.42472755163908004761,-4326678.17537410836666822433
87241912.71840368211269378662,64639676.58276657015085220337,-4193887.14635373838245868683
85411977.50979365408420562744,67202135.88904976844787597656,-4052477.93677384359762072563
83472951.82433834671974182129,69715013.77519951760768890381,-3902615.94483164977282285690
81426747.69889131188392639160,72165834.96344904601573944092,-3744796.90201203897595405579
79277908.01584148406982421875,74542607.11101947724819183350,-3579823.15088569140061736107
77033420.58151015639305114746,76834447.25028336048126220703,-3408761.21229342697188258171
74702384.95357149839401245117,79032142.58043353259563446045,-3232883.24718357110396027565
72295552.44414766132831573486,81128611.20331580936908721924,-3053596.00900804065167903900
69824767.52450999617576599121,83119234.54962642490863800049,-2872361.65201073372736573219
67302344.92022137343883514404,85002041.13325382769107818604,-2690615.26162391109392046928
64740420.63908398896455764771,86777730.41570433974266052246,-2509684.17471046140417456627
62150316.77523390203714370728,88449535.39672322571277618408,-2330714.04715701937675476074
59541959.08262015879154205322,90022932.46646070480346679688,-2154606.21111377421766519547
56923383.06225077062845230103,91505216.44858774542808532715,-1981970.16953702783212065697
54300358.85984776914119720459,92904967.05475114285945892334,-1813094.14435172732919454575
51676157.95904728025197982788,94231439.64861328899860382080,-1647935.48380961921066045761
49051475.92982849478721618652,95493917.87163728475570678711,-1486131.51280438574030995369
46424515.88922469317913055420,96701068.02645802497863769531,-1327030.15218291594646871090
43791227.44230957329273223877,97860335.00293684005737304688,-1169738.41683688177727162838
41145686.30432379990816116333,98977416.97365218400955200195,-1013185.80239028087817132473
38480591.14817047119140625000,100055851.23701268434524536133,-856198.65428813535254448652
35787847.00791373103857040405,101096736.74567550420761108398,-697580.93738989089615643024
33059199.24213405698537826538,102098610.44632723927497863770,-536196.43034642108250409365
30286878.94872491061687469482,103057485.09161315858364105225,-371047.28131992177804931998
27464220.01643085479736328125,103967046.24837286770343780518,-201344.08538811508333310485
24586209.74157143384218215942,104818996.42965002357959747314,-26563.16549216754719964229
21649939.02373773232102394104,105603525.22386282682418823242,153512.47404440489481203258
18654924.33048677071928977966,106309876.54006999731063842773,338771.04799955297494307160
15603281.50820529088377952576,106926978.11045116186141967773,528770.11148066446185112000
12499740.62920119427144527435,107444094.55773507058620452881,722755.02471556677483022213
9351500.84308709204196929932,107851463.88215738534927368164,919696.63274138025008141994
6167934.04211083892732858658,108140878.23900784552097320557,1118345.84926896099932491779
2960155.44983281288295984268,108306173.30142506957054138184,1317301.79408875782974064350
-259512.57164939795620739460,108343596.12318865954875946045,1515089.29959026025608181953
-3478150.63246914790943264961,108252028.88711926341056823730,1710241.02558793406933546066
-6682888.93361891992390155792,108033054.78672586381435394287,1901379.13813629513606429100
-9861550.73794172517955303192,107690861.99676282703876495361,2087291.53482044488191604614
-13003253.23205156810581684113,107231991.64516441524028778076,2266997.93447360908612608910
-16098928.93930689990520477295,106664945.29187688231468200684,2439801.77276559313759207726
-19141735.73173749446868896484,105999676.05926662683486938477,2605324.71826750179752707481
-22127330.34212007001042366028,105246994.71258610486984252930,2763521.69271254958584904671
-25053988.67462880909442901611,104417927.21732665598392486572,2914675.47847288195043802261
-27922565.63703630492091178894,103523063.28154747188091278076,3059371.25197469815611839294
-30736297.08956293761730194092,102571935.94206555187702178955,3198452.61663356469944119453
-33500456.21779017522931098938,101572470.33979454636573791504,3332961.84693766850978136063
-36221885.59214751422405242920,100530535.56930305063724517822,3464068.02653214801102876663
-38908433.82339762151241302490,99449627.14288394153118133545,3592987.50781170278787612915
-41568331.59185671061277389526,98330699.57042859494686126709,3720901.59280023770406842232
-44209545.55681497603654861450,97172159.31771774590015411377,3848876.50593485683202743530
-46839150.01234330236911773682,95970018.53574560582637786865,3977790.58826444949954748154
-49462755.06276572495698928833,94718200.05957190692424774170,4108273.19820344122126698494
-52084026.61275808513164520264,93408974.86562986671924591064,4240659.08368382323533296585
-54704327.81729524582624435425,92033505.02411952614784240723,4374961.03863720502704381943
-57322504.16307375580072402954,90582458.68961118161678314209,4510862.53177250828593969345
-59934825.51534724980592727661,89046659.23775091767311096191,4647730.76680054236203432083
-62535088.80602084845304489136,87417728.55184993147850036621,4784649.37619051616638898849
-65114875.15450816601514816284,85688684.81960792839527130127,4920468.74255749490112066269
-67663945.71032263338565826416,83854457.99533292651176452637,5053870.85718767158687114716
-70170751.97026483714580535889,81912291.14478844404220581055,5183444.73073216993361711502
-72623029.27845759689807891846,79862002.90700437128543853760,5307767.72177319228649139404
-75008437.09785374999046325684,77706094.84801360964775085449,5425487.78472378104925155640
-77315206.76202166080474853516,75449697.02051669359207153320,5535401.58178050909191370010
-79532756.95324885845184326172,73100354.99382641911506652832,5636523.65789749380201101303
-81652239.13578216731548309326,70667671.36805932223796844482,5728142.42734510358422994614
-83666979.47932177782058715820,68162823.73568379878997802734,5809859.53155006468296051025
-85572790.17280493676662445068,65597988.65163481980562210083,5881610.15068573877215385437
-87368131.06050094962120056152,62985706.95283669978380203247,5943663.02297475934028625488
-89054111.73737952113151550293,60338229.37358614057302474976,5996600.17381072510033845901
-90634334.05233527719974517822,57666882.61303463578224182129,6041277.60481807775795459747
-92114584.78256446123123168945,54981494.75053721666336059570,6078769.36407429911196231842
-93502397.45640990138053894043,52289915.25146261602640151978,6110298.44087094441056251526
-94806510.34848025441169738770,49597658.98491567373275756836,6137158.73870838806033134460
-96036254.05481801927089691162,46907696.04382521659135818481,6160632.92885528784245252609
-97200906.38461174070835113525,44220400.18643770366907119751,6181911.24000328779220581055
-98309054.31214284896850585938,41533658.95836002379655838013,6202016.18173379264771938324
-99368002.29471226036548614502,38843138.60634597390890121460,6221737.83425588160753250122
-100383263.40643332898616790771,36142687.37092003226280212402,6241583.68661808874458074570
-101358164.63939730823040008545,33424852.23070833832025527954,6261746.11037211678922176361
-102293590.69665579497814178467,30681477.19070159271359443665,6282089.47052880655974149704
-103187882.07794508337974548340,27904346.18908004835247993469,6302157.66735838912427425385
-104036893.76350176334381103516,25085830.95135351270437240601,6321201.64548388682305812836
-104834210.91772720217704772949,22219503.81537085771560668945,6338225.17811867501586675644
-105571508.37133803963661193848,19300677.70485628768801689148,6352046.10984233859926462173
-106239031.79079778492450714111,16326839.91055842302739620209,6361369.28998008370399475098
-106826170.95751325786113739014,13297952.86930154077708721161,6364866.70962797012180089951
-107322089.89706030488014221191,10216603.31677590683102607727,6361259.91064660996198654175
-107716375.13794817030429840088,7087990.50466809608042240143,6349399.59946391824632883072
-107999662.12601648271083831787,3919754.11589181842282414436,6328337.55526060797274112701
-108164201.60011510550975799561,721652.23344704927876591682,6297386.44501891452819108963
-108204330.01895153522491455078,-2494890.60984402988106012344,6256163.74467401485890150070
-108116818.38318496942520141602,-5717338.66616638749837875366,6204617.42960074730217456818
-107901068.39643575251102447510,-8932666.40693010762333869934,6143030.78070171736180782318
-107559169.55186383426189422607,-12128016.21270800568163394928,6072008.87452175375074148178
-107093797.92720532417297363281,-15290598.78286508098244667053,5992226.02846008911728858948
