-1.059091359185117E+08,1.500479304013224E+07,6.287498750118211E+06
-1.064098501008027E+08,1.211394313715507E+07,6.286504795543132E+06
-1.068529172012079E+08,9.181402387539990E+06,6.282824468323129E+06
-1.072294217960559E+08,6.203892547966047E+06,6.275226813917975E+06
-1.075293917693266E+08,3.180467056033649E+06,6.262418935369265E+06
-1.077423980495124E+08,1.127135650313180E+05,6.243126336677705E+06
-1.078581863317322E+08,-2.995197946949440E+06,6.216172383396668E+06
-1.078673022623454E+08,-6.136624546681175E+06,6.180552033453992E+06
-1.077616719583463E+08,-9.302710644585364E+06,6.135495340388749E+06
-1.075351024537982E+08,-1.248278346945287E+07,6.080516854629464E+06
-1.071836715445676E+08,-1.566485972284718E+07,6.015447908123424E+06
-1.067059832431698E+08,-1.883623263694517E+07,5.940449811137936E+06
-1.061032732466422E+08,-2.198410375607898E+07,5.856007153763523E+06
-1.053793579625465E+08,-2.509622103425045E+07,5.762901617598188E+06
-1.045404301740251E+08,-2.816148445473760E+07,5.662167891320331E+06
-1.035947137728516E+08,-3.117048235715104E+07,5.555034374912792E+06
-1.025519985796051E+08,-3.411592588124137E+07,5.442852284654217E+06
-1.014230835786989E+08,-3.699295514785197E+07,5.327017478100063E+06
-1.002191624773295E+08,-3.979929861693119E+07,5.208889762018422E+06
-9.895118901118453E+07,-4.253527601366391E+07,5.089714599567419E+06
-9.762926065168682E+07,-4.520364475075629E+07,4.970551986552760E+06
-9.626205824455556E+07,-4.780929931618112E+07,4.852216829316257E+06
-9.485637569612680E+07,-5.035884205948082E+07,4.735234455343360E+06
-9.341676833032006E+07,-5.286005164949164E+07,4.619813964809280E+06
-9.194534130036530E+07,-5.532128171398783E+07,4.505841043287368E+06
-9.044169089677696E+07,-5.775082642700282E+07,4.392890669055451E+06
-8.890300226749671E+07,-6.015629182291806E+07,4.280258935226001E+06
-8.732429752624665E+07,-6.254401126512288E+07,4.167012041266769E+06
-8.569881905265351E+07,-6.491854080249806E+07,4.052049461451728E+06
-8.401852454190794E+07,-6.728226527353866E+07,3.934177433225252E+06
-8.227466354542086E+07,-6.963513926271345E+07,3.812188279097751E+06
-8.045840027275199E+07,-7.197457878859983E+07,3.684940719891302E+06
-7.856144460214107E+07,-7.429551040995517E+07,3.551436276615411E+06
-7.657665274440074E+07,-7.659057483476764E+07,3.410887096667789E+06
-7.449856085337467E+07,-7.885047269390771E+07,3.262771062883750E+06
-7.232381896292426E+07,-8.106443146988925E+07,3.106870819323059E+06
-7.005149870626847E+07,-8.322076518115492E+07,2.943294328303363E+06
-6.768325596801525E+07,-8.530749276387680E+07,2.772475699273299E+06
-6.522333846318431E+07,-8.731297751149756E+07,2.595156233001940E+06
-6.267843769165565E+07,-8.922654864559460E+07,2.412346830890592E+06
-6.005739420436735E+07,-9.103906717850257E+07,2.225274055448372E+06
-5.737077406061468E+07,-9.274340162229583E+07,2.035313124808550E+06
-5.463034220873225E+07,-9.433478459319083E+07,1.843911920833256E+06
-5.184846480639589E+07,-9.581102862018541E+07,1.652510638275832E+06
-4.903747682861309E+07,-9.717258804911962E+07,1.462461968232460E+06
-4.620905342701335E+07,-9.842246331502929E+07,1.274956676511258E+06
-4.337362327433836E+07,-9.956595346459405E+07,1.090959108570553E+06
-4.053985956705184E+07,-1.006102720607620E+08,9.111565473829806E+05
-3.771427962290303E+07,-1.015640499292131E+08,7.359255058805794E+05
-3.490097738787449E+07,-1.024367551034283E+08,5.653170030316934E+05
-3.210150506202542E+07,-1.032380653712120E+08,3.990617150589153E+05
-2.931491096050865E+07,-1.039772317128674E+08,2.365946814091727E+05
-2.653793119896732E+07,-1.046624714738130E+08,7.709805272965878E+04
-2.376532341251370E+07,-1.053004282985528E+08,-8.044073200856894E+04
-2.099032205652750E+07,-1.058957317792794E+08,-2.371588928827196E+05
-1.820518742365002E+07,-1.064506836894349E+08,-3.942406586316377E+05
-1.540181479673719E+07,-1.069650899511488E+08,-5.528367595030814E+05
-1.257236649052745E+07,-1.074362485964672E+08,-7.139859784963131E+05
-9.709888139047056E+06,-1.078590944676844E+08,-8.785435506151021E+05
-6.808871546389986E+06,-1.082264918420530E+08,-1.047120782146379E+06
-3.865729676902109E+06,-1.085296571436128E+08,-1.220039577789739E+06
-8.791547182864837E+05,-1.087586859699995E+08,-1.397304654401526E+06
2.149662718949581E+06,-1.089031522987112E+08,-1.578595141613811E+06
5.216966734717348E+06,-1.089527433334291E+08,-1.763276087408543E+06
8.316525785337419E+06,-1.088978912751556E+08,-1.950429172951601E+06
1.143987347853689E+07,-1.087303634877998E+08,-2.138900769634917E+06
1.457668593683134E+07,-1.084437750621602E+08,-2.327364413758554E+06
1.771527282081623E+07,-1.080339925114750E+08,-2.514393895094238E+06
2.084315217284324E+07,-1.074994039674801E+08,-2.698542508314960E+06
2.394767412993813E+07,-1.068410393836014E+08,-2.878423640419424E+06
2.701665557431621E+07,-1.060625333953214E+08,-3.052787785744533E+06
3.003898712221342E+07,-1.051699330793606E+08,-3.220591297913894E+06
3.300517553767070E+07,-1.041713623082655E+08,-3.381052691838883E+06
3.590778859460776E+07,-1.030765631387525E+08,-3.533693067953557E+06
3.874177535794120E+07,-1.018963421677052E+08,-3.678358198940009E+06
4.150464245000224E+07,-1.006419555820038E+08,-3.815220937259309E+06
4.419647564894632E+07,-9.932447036419487E+07,-3.944763801668689E+06
4.681980559582915E+07,-9.795414056759372E+07,-4.067742809416883E+06
4.937932589155089E+07,-9.653983665323384E+07,-4.185134764275387E+06
5.188148086439677E+07,-9.508856264331780E+07,-4.298071219261460E+06
5.433394823467594E+07,-9.360509048889710E+07,-4.407763145331889E+06
5.674504831048275E+07,-9.209173390006469E+07,-4.515420903936539E+06
5.912311582716991E+07,-9.054827538092339E+07,-4.622174407569706E+06
6.147587281965167E+07,-8.897205086765952E+07,-4.728998340888843E+06
6.380984085233242E+07,-8.735818675595532E+07,-4.836647006291330E+06
6.612982853019908E+07,-8.569997480983034E+07,-4.945602770872217E+06
6.843852562286374E+07,-8.398936203451142E+07,-5.056041262219660E+06
7.073622863104425E+07,-8.221752558389559E+07,-5.167815439118542E+06
7.302071460865918E+07,-8.037549758611810E+07,-5.280459512204360E+06
7.528727101213814E+07,-7.845480172500771E+07,-5.393212479127184E+06
7.752887983307074E+07,-7.644806269645511E+07,-5.505059842655998E+06
7.973654486112510E+07,-7.434955131081873E+07,-5.614790971313637E+06
8.189974219500451E+07,-7.215563193468116E+07,-5.721068608195607E+06
8.400696660234199E+07,-6.986508491839685E+07,-5.822506292755906E+06
8.604634048321633E+07,-6.747928427694067E+07,-5.917748977719437E+06
8.800624837286189E+07,-6.500221971587318E+07,-6.005551928326357E+06
8.987595836004794E+07,-6.244036158372176E+07,-6.084853095722176E+06
9.164619259355259E+07,-5.980237690809920E+07,-6.154834554094955E+06
9.330961215164174E+07,-5.709871375154366E+07,-6.214969257875491E+06
9.486118676929396E+07,-5.434107915079158E+07,-6.265050270302359E+06
9.629842693681906E+07,-5.154184239047402E+07,-6.305200683339924E+06
9.762146427349794E+07,-4.871339991352557E+07,-6.335863626159692E+06
9.883297532936402E+07,-4.586754050836379E+07,-6.357772973372240E+06
9.993795351323377E+07,-4.301484939460179E+07,-6.371906540903216E+06
1.009433431035862E+08,-4.016418745581649E+07,-6.379424625095852E+06
1.018575577063263E+08,-3.732227728441666E+07,-6.381597634186937E+06
1.026899125672068E+08,-3.449342118941889E+07,-6.379727226259787E+06
1.034500053972250E+08,-3.167936827015900E+07,-6.375065763579730E+06
1.041470835065048E+08,-2.887933856836140E+07,-6.368738995730244E+06
1.047894358747170E+08,-2.609020273186732E+07,-6.361676686940415E+06
1.053838472632294E+08,-2.330680613977980E+07,-6.354555418441458E+06
1.059351476887616E+08,-2.052241762908645E+07,-6.347757054156351E+06
1.064458847611733E+08,-1.772927536415133E+07,-6.341345402790482E+06
1.069161388938383E+08,-1.491919646615821E+07,-6.335062499697291E+06
1.073434926808227E+08,-1.208421313088310E+07,-6.328344735407146E+06
1.077231563321401E+08,-9.217196347189045E+06,-6.320357847385762E+06
1.080482415400666E+08,-6.312429083910597E+06,-6.310048641231431E+06
1.083101670962340E+08,-3.366093893275270E+06,-6.296210287271893E+06
1.084991715430346E+08,-3.766450968595219E+05,-6.277557210592772E+06
1.086049016137410E+08,2.654957242853704E+06,-6.252805007402666E+06
1.086170405918425E+08,5.725165935072182E+06,-6.220750513995742E+06
1.085259382833167E+08,8.827922923742192E+06,-6.180347145107107E+06
1.083232041945206E+08,1.195488865490602E+07,-6.130770906747828E+06
1.080022277492368E+08,1.509581066693089E+07,-6.071473057075894E+06
1.075585938245206E+08,1.823900903323843E+07,-6.002216202844124E+06
1.069903682652567E+08,2.137194916221595E+07,-5.923091628832692E+06
1.062982359627087E+08,2.448186713247492E+07,-5.834516801845225E+06
1.054854830695790E+08,2.755640953832621E+07,-5.737213199556604E+06
1.045578244251856E+08,3.058424893558737E+07,-5.632165814046004E+06
1.035230866999716E+08,3.355563746557224E+07,-5.520566797086935E+06
1.023907665633532E+08,3.646286500461975E+07,-5.403746681072876E+06
